"date","locality","state","location_detail","online","type","title","macroevent","actors","organizations","participants","claims","valence","issues","size_text","size_low","size_high","size_mean","size_cat","arrests","arrests_any","injuries_crowd","injuries_crowd_any","injuries_police","injuries_police_any","property_damage","property_damage_any","chemical_agents","participant_measures","police_measures","participant_deaths","police_deaths","source_1","source_2","source_3","source_4","source_5","source_6","source_7","source_8","source_9","source_10","source_11","source_12","source_13","source_14","source_15","source_16","source_17","source_18","source_19","source_20","source_21","source_22","source_23","source_24","source_25","source_26","source_27","source_28","source_29","source_30","notes","lat","lon","resolved_locality","resolved_county","resolved_state","fips_code"
2019-09-20,"Seaside","CA","Main Quad outside Student Center at CSUMB",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","over 100",100,100,100,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://www.montereycountyweekly.com/blogs/news_blog/local-events-draw-hundreds-to-protest-for-action-on-climate/article_1e9a8bc8-dc03-11e9-9e6b-7315e2e40809.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3116 Inter-Garrison Rd","36.614922","-121.822098","Seaside","Monterey County","CA","06053"
2019-09-20,"Sebastopol","CA","Sebastopol Plaza",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Weeks Way","38.402136","-122.823881","Sebastopol","Sonoma County","CA","06097"
2019-09-20,"Sebastopol","CA","Sebastopol Plaza",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Weeks Way","38.402136","-122.823881","Sebastopol","Sonoma County","CA","06097"
2019-09-20,"Sherman Oaks","CA","Sherman Oaks Galleria corner steps by fountain",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15301 Ventura Boulevard","34.148972","-118.451357","Los Angeles","Los Angeles County","CA","06037"
2019-09-20,"Sherman Oaks","CA","Sherman Oaks Galleria corner steps by fountain",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15301 Ventura Boulevard","34.148972","-118.451357","Los Angeles","Los Angeles County","CA","06037"
2019-09-20,"Sonoma","CA","Downtown Plaza in front of City hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"453 1st St E","38.291859","-122.458036","Sonoma","Sonoma County","CA","06097"
2019-09-20,"Sonoma","CA","Downtown Plaza in front of City hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"453 1st St E","38.291859","-122.458036","Sonoma","Sonoma County","CA","06097"
2019-09-20,"Sonoma","CA","Sonoma Valley High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20000 Broadway","38.291859","-122.458036","Sonoma","Sonoma County","CA","06097"
2019-09-20,"Sonoma","CA","Sonoma Valley High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20000 Broadway","38.291859","-122.458036","Sonoma","Sonoma County","CA","06097"
2019-09-20,"South Lake Tahoe","CA","Lake View Commons",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count video",54,54,54,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://twitter.com/NickExlineTahoe/status/1175225906077429760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004 Lake View Avenue","38.939926","-119.977187","South Lake Tahoe","El Dorado County","CA","06017"
2019-09-20,"South Lake Tahoe","CA","Lake View Commons",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count video",54,54,54,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://twitter.com/NickExlineTahoe/status/1175225906077429760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004 Lake View Avenue","38.939926","-119.977187","South Lake Tahoe","El Dorado County","CA","06017"
2019-09-20,"South Pasadena","CA","March from high school to mid school",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1401 Fremont Ave","34.11612","-118.150349","South Pasadena","Los Angeles County","CA","06037"
2019-09-20,"South Pasadena","CA","March from high school to mid school",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1401 Fremont Ave","34.11612","-118.150349","South Pasadena","Los Angeles County","CA","06037"
2019-09-20,"Stockton","CA","Downtown Stockton; DeCarli Plaza",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",38,38,38,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://twitter.com/OurRevSJC/status/1175162216187719680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105 N El Dorado St","37.957702","-121.29078","Stockton","San Joaquin County","CA","06077"
2019-09-20,"Stockton","CA","Downtown Stockton; DeCarli Plaza",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",38,38,38,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://twitter.com/OurRevSJC/status/1175162216187719680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105 N El Dorado St","37.957702","-121.29078","Stockton","San Joaquin County","CA","06077"
2019-09-20,"Sunnyvale","CA","Town Hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.36883","-122.03635","Sunnyvale","Santa Clara County","CA","06085"
2019-09-20,"Sunnyvale","CA","Town Hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.36883","-122.03635","Sunnyvale","Santa Clara County","CA","06085"
2019-09-20,"Temecula","CA","Temecula City Hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",79,79,79,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://twitter.com/scsangorgonio/status/1177235041006448641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41000 Main Street","33.493639","-117.148365","Temecula","Riverside County","CA","06065"
2019-09-20,"Temecula","CA","Temecula City Hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",79,79,79,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://twitter.com/scsangorgonio/status/1177235041006448641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41000 Main Street","33.493639","-117.148365","Temecula","Riverside County","CA","06065"
2019-09-20,"Temple City","CA","Temple City High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9501 Lemon Avenue","34.107231","-118.057846","Temple City","Los Angeles County","CA","06037"
2019-09-20,"Temple City","CA","Temple City High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9501 Lemon Avenue","34.107231","-118.057846","Temple City","Los Angeles County","CA","06037"
2019-09-20,"Topanga","CA","Topanga Center Courtyard",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135 S. Topanga Canyon Blvd","34.091945","-118.602132","Topanga","Los Angeles County","CA","06037"
2019-09-20,"Topanga","CA","Topanga Center Courtyard",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135 S. Topanga Canyon Blvd","34.091945","-118.602132","Topanga","Los Angeles County","CA","06037"
2019-09-20,"Truckee","CA","Donner Pass Road",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11725 Donner Pass Road","39.327962","-120.183253","Truckee","Nevada County","CA","06057"
2019-09-20,"Truckee","CA","Donner Pass Road",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11725 Donner Pass Road","39.327962","-120.183253","Truckee","Nevada County","CA","06057"
2019-09-20,"Tustin","CA","Centennial Park at the field",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14722 Devonshire Ave","33.742001","-117.823639","Tustin","Orange County","CA","06059"
2019-09-20,"Tustin","CA","Centennial Park at the field",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14722 Devonshire Ave","33.742001","-117.823639","Tustin","Orange County","CA","06059"
2019-09-20,"Ukiah","CA","Alex Thomas Plaza",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://actionnetwork.org/events/climate-action-mendocino-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.150171","-123.207783","Ukiah","Mendocino County","CA","06045"
2019-09-20,"Ukiah","CA","Alex Thomas Plaza",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://actionnetwork.org/events/climate-action-mendocino-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.150171","-123.207783","Ukiah","Mendocino County","CA","06045"
2019-09-20,"Ukiah","CA","Alex Thomas Plaza",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://actionnetwork.org/events/climate-action-mendocino-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.150171","-123.207783","Ukiah","Mendocino County","CA","06045"
2019-09-20,"Valencia","CA","Valencia and McBean (N/E)",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24290 Valencia Blvd","34.456151","-118.571382","Santa Clarita","Los Angeles County","CA","06037"
2019-09-20,"Valencia","CA","Valencia and McBean (N/E)",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24290 Valencia Blvd","34.456151","-118.571382","Santa Clarita","Los Angeles County","CA","06037"
2019-09-20,"Vallejo","CA","Mare Island Technology Academy",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","around 500",500,500,500,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.timesheraldonline.com/2019/09/20/charter-schools-rally-march-for-global-climate-action-day/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.104086","-122.256637","Vallejo","Solano County","CA","06095"
2019-09-20,"Vallejo","CA","Mare Island Technology Academy",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","around 500",500,500,500,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.timesheraldonline.com/2019/09/20/charter-schools-rally-march-for-global-climate-action-day/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.104086","-122.256637","Vallejo","Solano County","CA","06095"
2019-09-20,"Vallejo","CA","Mare Island Technology Academy",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","around 500",500,500,500,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.timesheraldonline.com/2019/09/20/charter-schools-rally-march-for-global-climate-action-day/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.104086","-122.256637","Vallejo","Solano County","CA","06095"
2019-09-20,"Vallejo","CA","Griffin Academy",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.timesheraldonline.com/2019/09/20/charter-schools-rally-march-for-global-climate-action-day/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.104086","-122.256637","Vallejo","Solano County","CA","06095"
2019-09-20,"Vallejo","CA","Griffin Academy",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.timesheraldonline.com/2019/09/20/charter-schools-rally-march-for-global-climate-action-day/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.104086","-122.256637","Vallejo","Solano County","CA","06095"
2019-09-20,"Vallejo","CA","Griffin Academy",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.timesheraldonline.com/2019/09/20/charter-schools-rally-march-for-global-climate-action-day/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.104086","-122.256637","Vallejo","Solano County","CA","06095"
2019-09-20,"Ventura","CA","Mission Park, 185 East Santa Clara Street",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.280492","-119.29452","Ventura","Ventura County","CA","06111"
2019-09-20,"Ventura","CA","Mission Park, 185 East Santa Clara Street",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.280492","-119.29452","Ventura","Ventura County","CA","06111"
2019-09-20,"Victorville","CA","In front of the town hall; 14343 Civic Drive",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.536218","-117.292764","Victorville","San Bernardino County","CA","06071"
2019-09-20,"Victorville","CA","In front of the town hall; 14343 Civic Drive",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.536218","-117.292764","Victorville","San Bernardino County","CA","06071"
2019-09-20,"Visalia","CA","Yellow House on Fairway, 1213 South Fairway Street",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.330228","-119.292059","Visalia","Tulare County","CA","06107"
2019-09-20,"Visalia","CA","Yellow House on Fairway, 1213 South Fairway Street",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.330228","-119.292059","Visalia","Tulare County","CA","06107"
2019-09-20,"Visalia","CA","In front of Redwood Campus, 1001 West Main Street",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.330228","-119.292059","Visalia","Tulare County","CA","06107"
